Minimum Sense Count,Maximum Sense Count,Mean Sense Count,Minimum Fitness,Maximum Fitness,Mean Fitness,Minimum Guess0 Count,Maximum Guess0 Count,Mean Guess0 Count,Minimum Guess1 Count,Maximum Guess1 Count,Mean Guess1 Count
0,23.4,6.44956,-100,77,52.934,0,36.56,6.50042,0,19.88,1.39204
0,39.44,6.13428,-100,72,51.393,0,43.34,6.67222,0,16.1,1.23976
0,25.48,6.31506,-100,81,53.608,0,49.02,6.66454,0,16.18,1.3635
0,23.96,6.20574,-100,77,51.765,0,41.58,6.7555,0,30.6,1.42906
0,22.56,6.3238,-100,77,52.908,0,41.58,6.9301,0,20.48,1.52374
0,42.58,6.43278,-100,75,51.157,0,44.32,6.75366,0,20.58,1.30354
0,29.72,6.36838,-100,77,50.933,0,36.66,6.65956,0,20.62,1.44572
0,24.22,6.363,-100,76,52.338,0,41.46,6.67168,0,20.48,1.4003
0,27.04,6.60134,-100,83,52.108,0,36.68,6.7509,0,21.46,1.4987
0,34.46,6.35448,-100,76,51.792,0,49.86,6.4074,0,19.68,1.4065
0,29.36,6.4779,-100,77,53.243,0,36.78,6.45634,0,20.64,1.49658
0,30.04,6.4987,-100,79,53.296,0,43.4,6.45738,0,34.82,1.62588
0,30.52,6.4544,-100,79,48.971,0,37.32,6.19124,0,35.22,1.48922
0,20.08,6.14486,-100,75,47.627,0,37.44,5.74866,0,20.02,1.36452
0,21.66,6.24432,-100,80,49.948,0,33.26,5.71264,0,20,1.35142
0,37.94,6.40842,-100,75,49.476,0,37.2,5.64528,0,14.84,1.32536
0,24.22,6.29052,-100,77,50.035,0,48.6,5.71672,0,10.02,1.3068
0,20.34,6.11822,-100,79,49.545,0,49.06,5.5109,0,20.14,1.37914
0,23.06,6.104,-100,81,51.425,0,40.52,5.52568,0,13.88,1.4496
0,29.04,6.08248,-100,75,47.57,0,48.58,5.53478,0,14.94,1.49206
0,24.78,6.09704,-100,78,50.53,0,48.46,5.6468,0,24.84,1.53402
0,25.48,6.20784,-100,80,50.726,0,48.46,5.60732,0,25.68,1.46654
0,29.58,6.26542,-100,76,48.786,0,48.7,5.86664,0,23.42,1.3562
0,24.94,6.3861,-100,76,50.995,0,48.94,6.08532,0,20.02,1.51984
0,22.98,6.53752,-100,79,50.472,0,48.98,5.91652,0,21.72,1.56618
0,29.3,6.46264,-100,79,51.334,0,57.2,5.73536,0,25.18,1.64048
0,28.64,6.45412,-100,78,48.949,0,48.66,5.8794,0,24.94,1.46926
0,51.24,6.27328,-100,75,48.894,0,48.88,5.78998,0,12.52,1.48166
0,51.26,6.39546,-100,77,50.571,0,47.12,5.58836,0,19.9,1.48044
0,28.82,6.3758,-100,81,47.393,0,40.14,5.53718,0,17.3,1.34576
0,26.84,6.12748,-100,77,49.177,0,46.96,5.46216,0,27.6,1.37442
0,36.04,6.38326,-100,78,54.031,0,38.08,5.67144,0,30.02,1.50686
0,33.88,6.27508,-100,76,50.716,0,49.42,5.49768,0,26.94,1.4766
0,33.92,6.5164,-100,81,51.526,0,40.08,5.35536,0,22.94,1.55806
0,34.22,6.59886,-100,79,52.729,0,40.26,5.62362,0,20.44,1.58002
0,25.28,6.64552,-100,73,47.427,0,50.38,5.72628,0,26.68,1.55504
0,25.32,6.78912,-100,78,50.838,0,46.8,5.84184,0,24.98,1.567
0,25.12,6.5749,-100,79,51.243,0,55.48,5.98104,0,18.28,1.57106
0,28.86,6.49858,-100,79,48.406,0,46.3,5.7671,0,28.6,1.51846
0,31.56,6.6812,-100,80,51.794,0,45.9,6.0639,0,23.82,1.5616
0,22.68,6.47368,-100,75,53.517,0,36.6,5.61842,0,39.94,1.55114
0,23.06,6.59764,-100,80,49.941,0,58.2,5.76608,0,40.22,1.50836
0,23,6.55294,-100,77,49.238,0,47.44,5.55162,0,39.7,1.45766
0,23.6,6.43996,-100,77,51.381,0,35.66,5.44888,0,15.82,1.32248
0,27.62,6.51304,-100,79,49.76,0,48.48,5.48868,0,24.46,1.44884
0,27.5,6.6464,-100,80,52.31,0,48.76,5.73462,0,14.52,1.4053
0,46.4,6.57414,-100,84,52.848,0,49.12,5.76204,0,15.9,1.24592
0,25.8,6.21082,-100,77,48.88,0,48.88,5.29226,0,19.76,1.31926
0,30.96,6.51372,-100,77,51.832,0,38.78,5.71584,0,20.48,1.35756
0,31.38,6.64318,-100,76,50.808,0,36.18,5.68646,0,28.26,1.46326
0,31.16,6.27576,-100,82,53.789,0,48.8,5.67742,0,28.08,1.46904
0,31.68,6.6546,-100,79,51.377,0,49.02,5.83518,0,18.36,1.38636
0,35.02,6.4636,-100,74,44.183,0,48.84,5.71796,0,27.22,1.3707
0,28.94,6.27526,-100,80,50.589,0,32.06,5.79448,0,21.82,1.37108
0,29.1,6.53784,-100,77,52.08,0,45.9,5.90996,0,28.98,1.51384
0,21.1,6.29454,-100,75,51.918,0,45.44,5.68876,0,18.9,1.4573
0,45.98,6.3052,-100,80,49.554,0,35.66,5.81462,0,21.98,1.57442
0,24.58,6.25038,-100,82,52.378,0,40.56,5.68136,0,31.8,1.7072
0,24.26,6.4266,-100,78,50.634,0,40.02,6.0218,0,33.16,1.78502
0,37.94,6.55038,-100,82,50.146,0,53.98,6.141,0,30.88,1.88634
0,24.9,6.44662,-100,76,51.191,0,48.44,6.20124,0,35.32,1.89284
0,29.36,6.47528,-100,78,51.647,0,48.78,6.16636,0,21.8,1.6851
0,29.84,6.41526,-100,78,49.823,0,48.38,5.95372,0,29.4,1.77726
0,29.68,6.56824,-100,79,51.128,0,47.6,6.16204,0,36.96,1.84356
0,41.04,6.6138,-100,82,51.533,0,48.24,6.06544,0,37.12,1.91308
0,41.06,6.52276,-100,84,56.844,0,33.74,5.98196,0,21.46,1.8613
0,29.44,6.37782,-100,78,51.192,0,42.56,5.7993,0,32.7,1.7051
0,27.1,6.77142,-100,80,52.813,0,40.46,6.18586,0,29.64,1.6555
0,24.94,6.60192,-100,78,50.945,0,47.88,5.55818,0,20.14,1.72188
0,25.08,6.72214,-100,78,51.862,0,49.16,5.5215,0,20.48,1.69594
0,21.26,6.42414,-100,79,51.147,0,48.7,5.64238,0,24.32,1.73996
0,30.26,6.60614,-100,77,51.007,0,43.68,5.68266,0,26.82,1.60334
0,22.42,6.59536,-100,76,49.293,0,43.22,5.5279,0,21.12,1.79878
0,22.34,6.4707,-100,76,51.305,0,43.7,5.83718,0,21.4,1.77302
0,26.84,6.54474,-100,78,49.497,0,37.48,6.00046,0,21.28,1.89036
0,24,6.53586,-100,79,48.384,0,59.08,6.07936,0,20.2,1.81668
0,50.5,6.86618,-100,74,49.594,0,59.08,6.5142,0,34.3,1.64942
0,33.32,6.8078,-100,78,51.784,0,52.82,6.35796,0,22.86,1.65876
0,34.34,6.8487,-100,79,52.491,0,48.42,6.6192,0,20.56,1.65062
0,29.58,6.6279,-100,82,52.091,0,72,6.44992,0,21.18,1.78354
0,29.04,6.70932,-100,77,50.514,0,83.04,6.48506,0,22.9,1.8
0,28.7,6.7779,-100,79,52.488,0,83.82,6.4966,0,21.5,1.62884
0,40.76,6.83306,-100,76,50.423,0,48.26,6.56604,0,26.46,1.67946
0,32.68,6.78194,-100,77,53.091,0,40.78,6.4735,0,24.08,1.68476
0,37.64,6.70532,-100,80,51.147,0,41.78,6.2835,0,24.22,1.54014
0,40.68,6.88494,-100,80,51.035,0,41.82,6.26814,0,28.58,1.60474
0,35.18,6.60214,-100,78,55.068,0,40.36,5.54672,0,28.84,1.6648
0,29.66,6.29116,-100,77,50.044,0,42.64,5.3627,0,46.18,1.53632
0,37.34,6.40002,-100,75,48.059,0,42.34,5.44672,0,22.3,1.50712
0,37.32,6.10594,-100,80,51.339,0,42.86,5.27192,0,37.28,1.45346
0,25.52,6.28878,-100,75,51.602,0,42.56,5.60966,0,21.56,1.35716
0,33.3,6.53514,-100,76,53.429,0,42.74,5.63258,0,28.36,1.32682
0,28.94,6.26446,-100,81,49.981,0,43.86,5.58276,0,26.56,1.2638
0,36.92,6.31272,-100,80,52.455,0,44.84,5.6926,0,30.28,1.3079
0,26.16,6.21928,-100,75,52.761,0,45.2,5.82736,0,43.66,1.29756
0,47.9,6.18484,-100,79,50.289,0,50.22,5.79396,0,24.16,1.19982
0,28.36,6.3077,-100,76,52.493,0,45.82,6.0004,0,25.06,1.18116
0,27.3,6.24258,-100,77,51.701,0,48.14,5.80574,0,15.5,1.06718
0,25.5,6.3755,-100,80,51.876,0,48.44,5.6974,0,18.5,1.17396
0,23.64,6.58816,-100,77,52.085,0,48.98,5.93372,0,15.8,1.17038
0,28.6,6.81134,-100,76,52.515,0,74.22,5.9162,0,18.02,1.1706
0,44.18,6.64814,-100,78,52.973,0,49.64,5.87796,0,29.26,1.1693
0,42.04,6.67194,-100,78,52.436,0,64.88,5.67438,0,29.42,1.1569
0,37.74,6.61544,-100,78,54.404,0,58.14,5.7,0,10.58,1.1596
0,45.04,6.88488,-100,79,53.655,0,29.86,5.82024,0,20.96,1.10692
0,36.06,6.76144,-100,79,53.037,0,37.02,5.4877,0,15.86,1.15506
0,38.12,6.86752,-100,79,53.137,0,30.1,5.3189,0,23.82,1.1242
0,34.54,6.76262,-100,79,53.472,0,34.54,5.44042,0,20.32,1.1691
0,30.04,6.7679,-100,79,53.455,0,36.04,5.16954,0,15.64,1.24872
0,27.7,6.9336,-100,80,53.983,0,38.14,5.0065,0,16.18,1.19826
0,33.08,7.05612,-100,85,53.705,0,38.12,5.04428,0,19.46,1.17804
0,28.9,6.81606,-100,86,57.702,0,30.66,4.55744,0,17.88,1.22466
0,28.78,6.66088,-100,75,52.018,0,28.76,4.189,0,24.2,1.11208
0,27.88,6.78702,-100,79,54.635,0,38.22,4.36598,0,26.68,1.11152
0,34.16,6.63258,-100,74,53.007,0,51.14,4.28646,0,29.82,1.13884
0,29.42,6.73076,-100,77,53.119,0,51.14,4.31656,0,29.58,1.1151
0,34.24,6.54898,-100,75,53.545,0,36.66,4.1747,0,29.1,1.14846
0,41.54,6.94988,-100,77,53.467,0,35.48,4.27752,0,29.24,1.11928
0,44.3,6.87574,-100,82,55.266,0,42.14,3.95434,0,29.9,1.05152
0,40.88,6.84168,-100,74,54.716,0,32.06,3.91516,0,13.06,1.02636
0,60.26,7.06734,-100,81,55.716,0,25.46,3.8615,0,15.28,1.04078
0,39.8,7.02476,-100,79,55.382,0,49.02,4.08162,0,29.78,1.0349
0,29.64,6.86966,-100,77,51.933,0,59.24,3.9772,0,27.92,1.01028
0,51.4,6.86036,-100,77,52.822,0,29.36,3.7079,0,12.2,0.98968
0,40.36,6.93156,-100,78,54.83,0,36.9,3.82424,0,14.26,0.95122
0,76.18,6.98074,-100,76,52.205,0,29.84,3.84014,0,36.2,0.9949
0,28.88,6.79036,-100,78,55.118,0,47.86,3.79238,0,14.02,0.94944
0,33.78,7.01422,-100,77,54.812,0,48.2,3.91862,0,14.48,0.92062
0,33.42,6.77078,-100,80,55.313,0,36.28,3.87206,0,24.06,0.9568
0,36.02,7.14984,-100,79,51.032,0,37.06,3.96258,0,11.14,0.99586
0,29.76,6.99366,-100,81,46.643,0,35.84,3.99016,0,19.68,1.05216
0,38.22,6.86272,-100,82,51.368,0,29.26,3.97994,0,19.54,1.16046
0,32.42,7.11576,-100,80,51.078,0,37.22,3.93066,0,14.68,1.19476
0,35.04,7.12372,-100,75,52.459,0,48.46,4.19162,0,24.68,1.31274
0,36.06,7.0538,-100,75,54.532,0,48.58,4.04932,0,23.28,1.46918
0,29.98,7.22812,-100,75,52.593,0,29.5,4.0229,0,22.58,1.3974
0,28.52,7.09314,-100,77,53.778,0,36.52,3.9825,0,22.5,1.42648
0,33.3,7.01752,-100,81,55.461,0,36.58,3.83934,0,24.4,1.42246
0,32.92,7.07166,-100,73,50.221,0,25.3,3.62642,0,22.6,1.34412
0,36.4,7.42218,-100,82,55.039,0,38.22,3.74956,0,17.26,1.38126
0,68.56,7.0521,-100,78,51.176,0,30.12,3.41022,0,23.46,1.4369
0,28.76,7.02184,-100,84,55.984,0,30.6,3.52034,0,24.16,1.42116
0,44.22,6.97262,-100,75,50.931,0,37.36,3.52342,0,29.02,1.50166
0,44.42,7.06218,-100,76,55.208,0,29.34,3.51774,0,29.08,1.37698
0,28.76,6.72738,-100,80,51.483,0,30.46,3.31936,0,20.68,1.28534
0,29.1,7.2007,-100,71,51.892,0,30.42,3.32212,0,28.68,1.34798
0,44.44,7.28988,-100,78,51.481,0,30.14,3.30702,0,28.52,1.24156
0,36.02,7.04624,-100,78,56.71,0,43.2,3.25068,0,29.26,1.25738
0,47.88,7.07414,-100,81,57.729,0,21.08,3.17704,0,15.3,1.30298
0,44.26,7.40608,-100,75,54.662,0,24.94,3.16146,0,18.76,1.2524
0,45.08,7.60974,-100,81,57.189,0,28.42,3.41188,0,28.48,1.56198
0,50.04,7.30912,-100,77,51.25,0,30.76,3.27026,0,28.74,1.39188
0,50.36,7.22382,-100,79,55.029,0,26.62,3.10214,0,29.4,1.4291
0,61.3,7.3307,-100,77,55.201,0,27.04,2.96986,0,29.82,1.39158
0,30.56,7.14058,-100,82,55.443,0,28.62,3.06496,0,29.34,1.42208
0,36,7.13566,-100,79,56.253,0,25.3,3.0578,0,29.24,1.28196
0,36,7.30816,-100,79,56.214,0,29.62,3.01366,0,29.24,1.3073
0,56.86,7.46524,-100,82,55.838,0,25.32,2.9296,0,28.26,1.40372
0,47.18,7.42846,-100,80,56.471,0,24.7,2.88716,0,18.82,1.2632
0,47.08,7.38226,-100,78,57.421,0,28.2,2.85986,0,25.72,1.28598
0,45.56,7.06302,-100,79,56.834,0,38.42,2.76082,0,15.04,1.19036
0,38.94,6.89562,-100,79,55.643,0,50.44,2.69284,0,15.66,1.18372
0,44.02,6.75492,-100,80,54.063,0,50.3,2.70692,0,29.5,1.3009
0,45.8,6.79702,-100,77,54.296,0,50.34,2.88046,0,24.5,1.3036
0,46,6.87608,-100,78,55.866,0,50.74,2.93516,0,36.98,1.3222
0,46.46,7.02858,-100,76,57.925,0,27.94,2.87804,0,27.8,1.22818
0,45.64,7.0225,-100,77,53.547,0,30.16,2.82696,0,24.44,1.0958
0,44.96,6.88218,-100,76,56.606,0,28.3,2.93018,0,23.22,1.17494
0,31.28,6.8044,-100,75,53.658,0,29.98,2.88498,0,25.94,1.24546
0,43.76,7.14444,-100,78,58.843,0,27.14,2.97086,0,25.56,1.40692
0,43.98,7.24286,-100,78,56.082,0,20.14,2.9032,0,24.88,1.39296
0,57.24,7.39504,-100,78,56.818,0,21.4,2.97188,0,35.26,1.51254
0,46.02,7.12874,-100,80,59.238,0,29.88,3.03152,0,16.08,1.24828
0,34.02,6.70518,-100,74,57.11,0,30.32,3.04496,0,19.84,1.26548
0,45.88,7.07546,-100,77,56.298,0,30.52,3.08552,0,21.94,1.23106
0,44.24,7.04626,-100,77,57.578,0,21.48,2.94334,0,37.88,1.3208
0,44.26,7.14318,-100,74,54.43,0,24.62,3.019,0,50.88,1.30154
0,43.5,6.93456,-100,73,55.904,0,32.84,3.1179,0,38.04,1.26236
0,45.66,7.33222,-100,76,55.388,0,38.12,3.30006,0,38.22,1.2761
0,60.56,7.20366,-100,77,54.499,0,38.1,3.4183,0,37.94,1.4389
0,74.22,7.35026,-100,84,54.476,0,31.38,3.28482,0,38.28,1.33618
0,45.54,7.0542,-100,75,53.61,0,38.94,3.30216,0,38.06,1.23444
0,46.52,7.30666,-100,75,55.906,0,39,3.20068,0,21.74,1.26522
0,44.8,7.28342,-100,76,55.55,0,25.26,3.04168,0,36.16,1.12818
0,45.46,7.19774,-100,78,55.891,0,35.94,3.08926,0,28.78,1.27052
0,32.32,6.89004,-100,76,56.079,0,25.46,2.95412,0,28.96,1.08098
0,36,7.21136,-100,83,55.41,0,27.1,3.09568,0,23.2,1.1367
0,36.02,7.17884,-100,78,55.296,0,29.48,3.25332,0,15.92,1.00678
0,45.78,7.23344,-100,76,57.247,0,37.5,3.19882,0,23.2,1.05092
0,36.8,7.38852,-100,79,55.49,0,47.7,3.15606,0,9.54,0.9092
0,45.54,7.1329,-100,76,53.163,0,60.36,3.09448,0,12.02,0.96416
0,45.12,7.28186,-100,76,52.833,0,50.34,3.10138,0,12.94,1.03078
0,45.26,7.30598,-100,76,52.967,0,29.6,2.99012,0,15.48,1.05158
0,46.48,7.24468,-100,79,52.587,0,29.58,2.94932,0,15.46,1.1795
0,47.22,7.57258,-100,78,52.228,0,50.24,3.1875,0,28.24,1.31042
0,41.24,7.75062,-100,75,53.338,0,50.1,3.34652,0,43.78,1.31498
0,45.64,7.62774,-100,81,56.081,0,50.28,3.20452,0,50.44,1.40998
0,45.5,7.6819,-100,80,55.99,0,50.76,3.31984,0,50.48,1.42248
0,64.52,7.76782,-100,73,53.606,0,50.5,3.21188,0,50.44,1.2747
0,45.16,8.33252,-100,80,54.723,0,60.46,3.32056,0,35.96,1.34734
0,46.06,8.08002,-100,77,56.616,0,50.64,3.2633,0,29.46,1.41044
0,60.4,8.26684,-100,82,55.29,0,25.3,3.19986,0,29.66,1.50526
0,50.32,8.1501,-100,76,51.885,0,50.3,3.19574,0,21.92,1.45912
0,46.02,7.8729,-100,77,53.876,0,25.32,3.10578,0,50.54,1.40962
0,45.26,7.70902,-100,78,51.668,0,50.38,3.22688,0,50.34,1.3352
0,44.48,8.10428,-100,76,53.352,0,30.9,3.23174,0,23.08,1.35426
0,47.96,8.59294,-100,77,54.222,0,30.9,3.29272,0,19.5,1.32192
0,68.26,8.15944,-100,78,56.376,0,28.18,3.321,0,18.42,1.23508
0,51.96,8.18522,-100,82,56.839,0,37.82,3.35944,0,35.56,1.2623
0,51.98,7.7699,-100,74,53.142,0,33.5,3.31212,0,26.74,1.26658
0,73.06,7.86982,-100,75,55.316,0,49.92,3.3368,0,31.08,1.32126
0,72.6,7.84584,-100,80,54.473,0,30.78,3.19634,0,14.46,1.20482
0,72.96,7.8497,-100,76,54.383,0,30.78,3.27254,0,16.7,1.40624
0,46.46,7.90782,-100,76,57.219,0,30.7,3.32106,0,20.16,1.36948
0,47.12,7.61756,-100,79,54.066,0,50.4,3.36964,0,18.24,1.41014
0,48.38,7.78458,-100,79,55.664,0,50.92,3.42776,0,14.38,1.58716
0,60.12,7.69048,-100,77,57.264,0,50.76,3.41984,0,26.3,1.65732
0,63.48,7.57652,-100,78,54.552,0,24.78,3.25524,0,41.84,1.6311
0,62.72,7.73924,-100,78,55.559,0,30.04,3.4276,0,30.58,1.74692
0,52.06,7.68504,-100,77,56.545,0,37.74,3.42908,0,18.98,1.65572
0,67.98,8.17134,-100,77,55.755,0,47.36,3.44206,0,18.92,1.67096
0,46.42,7.49818,-100,78,56.603,0,22,3.25258,0,51.06,1.84806
0,48.98,7.30198,-100,77,57.433,0,42.62,3.44254,0,51.22,1.92326
0,46.14,7.43288,-100,76,57.761,0,46.32,3.34598,0,51.34,2.01542
0,49.52,7.4526,-100,80,57.806,0,46.52,3.19994,0,50.08,1.9909
0,58.1,8.01568,-100,79,56.179,0,25.34,3.2497,0,28.28,2.01162
0,47.6,7.91456,-100,78,57.631,0,30.54,3.19642,0,47.42,1.84622
0,48.2,8.01372,-100,77,56.068,0,49.84,3.25566,0,48.18,1.92048
0,46.4,8.32612,-100,76,52.366,0,30.3,3.32494,0,37.26,1.81204
0,49.34,8.48002,-100,81,55.832,0,30.12,3.49504,0,37.66,1.88358
0,44.16,8.51596,-100,78,56.429,0,30.48,3.53416,0,29.58,1.62538
0,49.42,8.36476,-100,80,56.932,0,27.56,3.44384,0,23.44,1.64794
0,48.34,7.94472,-100,82,54.672,0,37.44,3.33954,0,20.5,1.51796
0,48.76,8.02872,-100,78,55.693,0,24.94,3.30814,0,47.72,1.72124
0,69,8.39662,-100,78,55.708,0,38.2,3.33588,0,36.36,1.73394
0,47.36,8.10754,-100,78,54.413,0,42.46,3.37338,0,45.06,1.7347
0,47.86,7.82272,-100,77,54.167,0,29.9,3.20276,0,47.56,1.79994
0,48.56,8.15336,-100,82,56.095,0,56.98,3.44872,0,20.6,1.69282
0,84.72,8.1017,-100,78,56.921,0,46.24,3.26948,0,25.16,1.70022
0,49.12,7.90932,-100,79,57.985,0,46.18,3.23126,0,38.16,1.62518
0,62.58,8.03678,-100,76,57.142,0,28.82,3.2128,0,38.02,1.60542
0,46.82,7.80724,-100,75,53.996,0,57.02,3.0681,0,50.7,1.56268
0,48.3,8.09982,-100,81,58.819,0,25.16,3.21928,0,22.8,1.62104
0,45.56,7.80366,-100,80,54.275,0,47.86,3.23698,0,22.18,1.58288
0,47.44,7.95218,-100,77,54.033,0,50.46,3.28824,0,36.44,1.55058
0,48.26,8.17902,-100,79,54.217,0,27.66,3.21148,0,24.08,1.54046
0,51.48,8.03776,-100,80,56.742,0,50.16,3.2714,0,48.4,1.53572
0,47.66,7.97068,-100,76,54.854,0,50.28,3.2455,0,20.24,1.55608
0,45.86,7.72378,-100,80,56.084,0,34.42,3.13406,0,50.28,1.67714
0,46.8,7.79198,-100,79,54.534,0,34.42,3.03572,0,47.9,1.68454
0,62.06,8.1055,-100,80,56.454,0,34.44,3.20508,0,46.16,1.76518
0,63.52,7.94404,-100,83,58.636,0,45.8,3.42866,0,46.24,1.8434
0,46.64,7.75012,-100,79,52.858,0,35.06,3.34764,0,34.06,1.69916
0,45.72,7.56002,-100,78,54.133,0,47.14,3.29336,0,28.5,1.77708
0,47.98,8.11326,-100,82,55.265,0,31.82,3.51182,0,75.82,1.96636
0,48.28,8.28852,-100,76,51.763,0,48.1,3.2675,0,76.4,1.90198
0,48.62,8.2132,-100,74,52.254,0,46.5,3.5099,0,76.56,1.87624
0,48.44,8.20202,-100,79,57.169,0,75.48,3.51342,0,75.82,1.85712
0,48.54,8.19008,-100,80,57.493,0,28.32,3.32478,0,43.62,1.91064
0,48.54,8.03022,-100,77,52.935,0,30.02,3.13574,0,43.68,1.61292
0,48.26,8.09558,-100,79,54.57,0,35.64,3.3291,0,43.78,1.73884
0,48.5,8.5197,-100,83,53.931,0,33.86,3.35504,0,24.08,1.8088
0,48.84,8.1492,-100,84,55.874,0,33.44,3.21802,0,51.18,1.99922
0,47.06,8.04176,-100,80,56.545,0,44.04,3.35248,0,76.74,2.11026
0,47.66,8.33104,-100,79,55.857,0,51.06,3.28028,0,32,1.96838
0,46.88,7.89458,-100,78,53.129,0,35.6,3.17186,0,35.24,1.8625
0,47.92,8.16756,-100,77,53.399,0,57.76,3.51104,0,34.86,1.86254
0,64.3,7.98104,-100,86,54.02,0,25.12,3.28646,0,30.78,1.61084
0,47.12,8.02106,-100,77,55.413,0,24.6,3.27672,0,76.1,1.67804
0,67.94,8.17078,-100,79,55.615,0,23.28,3.30218,0,76,1.75134
0,49.78,7.7457,-100,80,56.505,0,37.12,3.40022,0,75.54,1.83628
0,49.64,8.1115,-100,80,58.463,0,50.6,3.49072,0,76.5,1.97862
0,47.42,7.34672,-100,75,54.045,0,51.38,3.456,0,34.86,1.83492
0,39.12,7.64468,-100,79,55.877,0,47.46,3.4136,0,27.1,1.6742
0,46.96,8.00252,-100,77,57.328,0,38.02,3.5006,0,50.68,1.64076
0,47.94,7.87448,-100,78,59.534,0,30.2,3.33814,0,24.88,1.69606
0,45.38,7.76104,-100,75,56.499,0,35.28,3.47764,0,76.04,1.69012
0,47.64,7.9023,-100,76,58.439,0,37.16,3.48498,0,44.78,1.607
0,47.5,7.76106,-100,78,53.514,0,30.22,3.36104,0,44.46,1.58474
0,47.7,8.03282,-100,81,60.938,0,47.3,3.75058,0,57.74,1.75618
0,47.72,7.6145,-100,76,52.887,0,38,3.74946,0,45.36,1.52708
0,48.22,8.14596,-100,81,56.124,0,38.04,3.69582,0,44.58,1.52882
0,48.36,8.04034,-100,78,56.134,0,38.54,3.85516,0,39.88,1.73102
0,48.06,8.19172,-100,79,51.968,0,43.52,3.79124,0,34.52,1.79364
0,46.44,7.99132,-100,80,54.692,0,38.12,3.83632,0,34.12,1.87892
0,48.12,8.44352,-100,79,55.462,0,49.3,3.86122,0,38.76,2.06658
0,69.56,8.39836,-100,80,56.15,0,37.98,3.73594,0,47.44,2.08904
0,69.9,8.09432,-100,75,56.126,0,37.9,3.69338,0,46.84,2.1202
0,69.6,8.39372,-100,78,57.355,0,50.16,3.79498,0,39.2,1.75448
0,47.68,8.09388,-100,80,54.117,0,48.7,3.44126,0,47.2,1.68332
0,47.96,8.4424,-100,82,57.881,0,36.96,3.31376,0,47.46,1.57278
0,48.56,8.34872,-100,78,57.09,0,49.04,3.28346,0,47.8,1.44458
0,48.16,8.28668,-100,80,55.727,0,25.28,3.02284,0,39.2,1.48782
0,46.74,8.22732,-100,80,55.145,0,25.28,3.10832,0,38.9,1.26332
0,52.48,8.49224,-100,76,52.807,0,25.44,2.9353,0,48.2,1.39044
0,48.4,8.32508,-100,78,55.406,0,33.92,2.94722,0,44.22,1.27886
0,48.42,8.04538,-100,79,54.048,0,49.88,3.07254,0,16.74,1.09062
0,48.88,7.7677,-100,79,52.559,0,38.3,3.00098,0,15.82,1.20556
0,49.12,8.419,-100,79,54.088,0,43.44,3.0912,0,26.12,1.262
0,49.02,8.06184,-100,77,51.878,0,25.22,3.09646,0,26.06,1.28086
0,50.28,8.60784,-100,76,55.327,0,47.58,3.5505,0,38.82,1.52056
0,61.88,8.57084,-100,76,52.881,0,48.18,3.4097,0,32.62,1.45286
0,50.2,8.80488,-100,76,53.171,0,50.62,3.25956,0,46.44,1.42872
0,50.56,8.76908,-100,77,51.01,0,30.06,3.06608,0,37.3,1.5013
0,52.1,8.62004,-100,77,52.054,0,43.26,3.17284,0,26.18,1.4032
0,48.52,8.67682,-100,78,53.681,0,35.7,3.2221,0,36.96,1.42452
0,45.4,8.42278,-100,77,53.341,0,30.38,3.14174,0,24.64,1.3515
0,48.44,8.27024,-100,78,51.293,0,37.46,3.12972,0,24.36,1.23912
0,57.92,8.59462,-100,82,52.062,0,60.9,3.2885,0,24.24,1.2873
0,48.34,8.9472,-100,78,55.573,0,50.4,3.6332,0,24.34,1.2436
0,48.66,8.45762,-100,79,52.132,0,50.58,3.0707,0,19.02,1.2678
0,73.06,8.84652,-100,79,51.864,0,50.42,3.12906,0,46.1,1.3241
0,48.06,8.2472,-100,79,49.313,0,42.98,3.03564,0,30.14,1.25484
0,48.08,8.61982,-100,81,55.646,0,42.58,3.09536,0,28.36,1.295
0,48.34,8.8681,-100,76,54.451,0,43.22,3.3272,0,25.54,1.26844
0,91.04,8.75298,-100,80,54.053,0,38.12,3.22404,0,28.3,1.25712
0,55.72,9.01254,-100,79,55.339,0,28.38,3.25786,0,21.32,1.111
0,48.92,8.69648,-100,79,53.567,0,38.14,3.2609,0,16.82,1.10862
0,48.68,8.50808,-100,75,52.765,0,44.94,3.13224,0,18.42,1.04318
0,48.54,8.61792,-100,77,56.904,0,35.4,3.3587,0,18.66,1.05878
0,48.64,8.4248,-100,82,58.141,0,37.82,3.17184,0,18.22,1.04898
0,48.68,8.1984,-100,78,54.77,0,38.22,3.23418,0,13.8,0.87098
0,68.08,8.2043,-100,80,54.584,0,38.2,3.07018,0,17.38,0.9391
0,68.82,8.59308,-100,79,57.81,0,38.3,3.20824,0,9.12,1.0145
0,48.44,7.91026,-100,78,53.692,0,43.2,3.17758,0,9.52,0.90978
0,44.06,7.74724,-100,77,53.807,0,30.14,3.0247,0,18.86,0.97388
0,48.46,7.59034,-100,79,55.182,0,48.88,2.85734,0,21.06,0.98412
0,55.76,7.8642,-100,83,54.883,0,48.08,3.1027,0,21.06,0.88762
0,68.74,8.39326,-100,80,54.251,0,50.26,3.175,0,10.64,0.9253
0,70.32,8.92744,-100,85,58.997,0,49.86,3.28568,0,20.08,1.03532
0,70.16,8.45688,-100,76,55.319,0,38.64,3.12538,0,11.98,1.01584
